model,thresh,mse,max_mse,duration
0,0.5,0.02299928726561986,0.02574344765450498,0 days 00:00:55.620199
1,0.5,0.02300070012791474,0.02574530187086328,0 days 00:00:49.501607
2,0.5,0.023000188328030642,0.025746086743755756,0 days 00:01:04.240895
3,0.5,0.02299954570502945,0.025744051106051873,0 days 00:01:03.523960
4,0.5,0.02300012496863313,0.025746323963140447,0 days 00:01:09.052519
5,0.5,0.02299957084232121,0.02574466347557666,0 days 00:01:02.900872
6,0.5,0.023000204123697566,0.025744492132320714,0 days 00:01:08.929451
7,0.5,0.02299998910829664,0.0257481694245361,0 days 00:01:08.848064
8,0.5,0.0229996966373579,0.025745837564757727,0 days 00:00:57.903382
9,0.5,0.023000012840536436,0.025747387519753806,0 days 00:01:08.917967
10,0.5,0.023000036375409465,0.025745202675432535,0 days 00:01:26.529922
11,0.5,0.02300030080746179,0.025746667356709316,0 days 00:01:20.236067
12,0.5,0.02299960944318425,0.025745293958464442,0 days 00:01:19.902939
13,0.5,0.02300004782186409,0.025745460839643408,0 days 00:01:20.022574
14,0.5,0.023000323440948222,0.025745823410207234,0 days 00:01:19.265636
15,0.5,0.022999662961971985,0.0257444030504369,0 days 00:01:15.786160
16,0.5,0.023000791041477814,0.025745634671164242,0 days 00:01:27.670493
17,0.5,0.023000351414253745,0.025744312976208633,0 days 00:01:18.211126
18,0.5,0.022999873757613663,0.025744320642196245,0 days 00:01:27.694776
19,0.5,0.02299960448091182,0.02574557290561511,0 days 00:01:23.935345
20,0.5,0.02299921382174471,0.025743984401538644,0 days 00:01:14.107216
21,0.5,0.02299995719687323,0.02574493893772713,0 days 00:01:39.421730
22,0.5,0.022999959887642016,0.025744535312601895,0 days 00:01:39.547150
23,0.5,0.02299973016971876,0.025744448735351453,0 days 00:01:37.761895
24,0.5,0.023000289579861583,0.025746839328316142,0 days 00:01:25.632593
25,0.5,0.022999618048377423,0.025745072063380225,0 days 00:01:24.500872
26,0.5,0.02299981613596031,0.025743806059582704,0 days 00:01:43.939882
27,0.5,0.02300015526260294,0.025745789248624567,0 days 00:01:39.008260
28,0.5,0.023000224945081766,0.025744727163477782,0 days 00:01:46.414712
29,0.5,0.022999417683293104,0.025745129781423882,0 days 00:01:38.793149
30,0.5,0.023000588253835278,0.02574505442093494,0 days 00:01:37.226273
31,0.5,0.0229999022708841,0.02574538420999285,0 days 00:01:33.836077
32,0.5,0.022999857408320654,0.025744121421525608,0 days 00:01:45.766556
33,0.5,0.022999929112195262,0.02574466261965568,0 days 00:01:46.236551
34,0.5,0.02300080517645387,0.02574579984969996,0 days 00:01:44.458756
35,0.5,0.022999989453152556,0.025744715287930375,0 days 00:01:45.988748
36,0.5,0.023000498790402116,0.025746159451963187,0 days 00:01:31.178867
37,0.5,0.02300003253075461,0.025745385841477276,0 days 00:01:27.323416
38,0.5,0.023000142756137824,0.0257452302890928,0 days 00:01:28.186948
39,0.5,0.023000143899773468,0.025745740795287873,0 days 00:01:20.494450
40,0.5,0.023000195703108333,0.025744529393518175,0 days 00:01:22.373143
41,0.5,0.023000081553073322,0.02574476634512058,0 days 00:01:25.025302
42,0.5,0.023000256940467288,0.025745571590633082,0 days 00:01:37.253900
43,0.5,0.02300019095162727,0.025745353893918826,0 days 00:01:37.366799
44,0.5,0.023000312462342746,0.025745648876043675,0 days 00:01:42.718396
45,0.5,0.022999727380175288,0.025745169692031642,0 days 00:01:42.526147
46,0.5,0.023000538881419414,0.02574527511048346,0 days 00:01:44.958027
47,0.5,0.023000544581701178,0.025745767219362378,0 days 00:01:45.194100
48,0.5,0.02299958431145484,0.025746109986540946,0 days 00:01:47.774475
49,0.5,0.02300070680149403,0.025746003885070853,0 days 00:01:47.760528
50,0.5,0.022999201622474656,0.02574421066848424,0 days 00:01:36.205890
51,0.5,0.023000029602932678,0.025745076132735346,0 days 00:02:21.325783
52,0.5,0.022999770198099446,0.025744352429109853,0 days 00:02:00.082818
53,0.5,0.023000415381034273,0.02574706097930941,0 days 00:02:05.861211
54,0.5,0.02299996683777481,0.025745064492281245,0 days 00:02:05.527378
55,0.5,0.023000276399079752,0.02574652014748691,0 days 00:02:00.085739
56,0.5,0.02300043451559961,0.025745743687167196,0 days 00:01:56.905170
57,0.5,0.023000041529708255,0.025745011285586993,0 days 00:02:02.013837
58,0.5,0.02300020060862561,0.025746757290574927,0 days 00:02:02.464222
59,0.5,0.023000561217823255,0.02574414485690531,0 days 00:01:54.117906
60,0.5,0.023000195114418566,0.025744581991863656,0 days 00:02:05.845522
61,0.5,0.023000252643684764,0.02574563597600694,0 days 00:01:39.821842
62,0.5,0.02300030669792975,0.02574305137598414,0 days 00:01:31.004214
63,0.5,0.022999790444417374,0.02574564174225889,0 days 00:01:32.296985
64,0.5,0.022999661153852203,0.025745459511239122,0 days 00:01:52.175888
65,0.5,0.02299994181038039,0.02574491737685112,0 days 00:01:49.634233
66,0.5,0.022999589592222976,0.02574318954126028,0 days 00:01:47.075987
67,0.5,0.022999602612182566,0.025745651467442465,0 days 00:01:51.093354
68,0.5,0.02300049346572879,0.025746315398834502,0 days 00:01:51.100293
69,0.5,0.023000213732970034,0.02574430484764695,0 days 00:01:40.678449
70,0.5,0.02300025372247172,0.025745760802314496,0 days 00:01:38.429026
71,0.5,0.023000438138050944,0.025745913093469557,0 days 00:01:33.922749
72,0.5,0.022999586851376083,0.02574447851403936,0 days 00:01:48.747506
73,0.5,0.022999762767451835,0.02574439437705415,0 days 00:01:47.204936
74,0.5,0.023000009979397076,0.02574414139801179,0 days 00:01:24.710869
75,0.5,0.02300064294760004,0.025744631792758682,0 days 00:01:22.742907
76,0.5,0.022999775949613856,0.025743817084027277,0 days 00:01:41.795198
77,0.5,0.022999667354747292,0.025744155327542866,0 days 00:01:38.930351
78,0.5,0.022999826842328066,0.025745442225137565,0 days 00:01:53.029469
79,0.5,0.022999719036207483,0.025745141261000113,0 days 00:01:56.506465
80,0.5,0.022999293396721368,0.02574384203637803,0 days 00:01:36.430896
81,0.5,0.023000054523372282,0.02574476592480068,0 days 00:01:44.131091
82,0.5,0.023000222495937955,0.02574479640907619,0 days 00:01:58.947893
83,0.5,0.022999390962913337,0.025743813390593295,0 days 00:01:38.073325
84,0.5,0.023000200248067308,0.02574591702018995,0 days 00:01:51.671325
85,0.5,0.022999443080615415,0.02574527718799456,0 days 00:01:51.700947
86,0.5,0.022999907799164065,0.025743776371479166,0 days 00:01:41.828283
87,0.5,0.02299941128929966,0.02574564681737025,0 days 00:01:41.147377
88,0.5,0.023000794378149652,0.025746013667194746,0 days 00:01:29.586495
89,0.5,0.02300022889791772,0.02574394910550198,0 days 00:01:50.630874
90,0.5,0.022999457878814262,0.025746299209960247,0 days 00:01:50.209840
91,0.5,0.02300037107212873,0.025744731253224327,0 days 00:01:32.952949
92,0.5,0.023000041872208304,0.025745957407893212,0 days 00:01:48.327593
93,0.5,0.02300034223284613,0.025746480621781462,0 days 00:01:36.420763
94,0.5,0.022999216663058215,0.02574282673431303,0 days 00:01:47.821521
95,0.5,0.022999598458541676,0.0257433509183475,0 days 00:01:53.855574
96,0.5,0.023000627132787988,0.02574488493857368,0 days 00:01:53.244645
97,0.5,0.02300032980396638,0.025744527239998472,0 days 00:01:52.169367
98,0.5,0.023000061807647746,0.025745667824246695,0 days 00:01:50.843876
99,0.5,0.02300020457914467,0.02574522861800494,0 days 00:01:23.499137
100,0.5,0.02299965698964745,0.025744517645435668,0 days 00:01:30.089034
101,0.5,0.022999570514679008,0.02574475589914052,0 days 00:01:41.464316
102,0.5,0.022999819034269925,0.02574483583069825,0 days 00:01:48.032835
103,0.5,0.023000023308048744,0.02574666565987285,0 days 00:01:29.940283
104,0.5,0.02300008327350592,0.025744759957199888,0 days 00:01:32.675690
105,0.5,0.02299959540337682,0.025744711118695543,0 days 00:01:52.170356
106,0.5,0.022999885768694245,0.025743756030654485,0 days 00:01:49.630253
107,0.5,0.022999801081041042,0.025742837901624557,0 days 00:01:52.163348
108,0.5,0.022999632758829647,0.025744919865833743,0 days 00:01:51.887070
109,0.5,0.023000206101942085,0.025744946134393633,0 days 00:01:47.381086
110,0.5,0.023000260207494516,0.025745527656307204,0 days 00:01:43.990587
111,0.5,0.023000882109582912,0.02574442857948841,0 days 00:01:42.483678
112,0.5,0.023000348461224035,0.02574553732127545,0 days 00:01:41.693247
113,0.5,0.023000305450825816,0.0257454074869,0 days 00:01:37.958648
114,0.5,0.022999852667919804,0.025744093885854715,0 days 00:01:37.211937
115,0.5,0.02300061260791034,0.02574392607591759,0 days 00:01:45.949275
116,0.5,0.022999664159705377,0.025744619483331215,0 days 00:01:51.761122
117,0.5,0.023000192639019243,0.025745312729159787,0 days 00:01:37.866778
118,0.5,0.02300048554688913,0.02574543459667897,0 days 00:01:51.560564
119,0.5,0.023000419219168594,0.025746318973385786,0 days 00:01:51.267753
120,0.5,0.02299993952840852,0.025744947783281402,0 days 00:01:54.308442
121,0.5,0.02299983460070671,0.025744583330923766,0 days 00:01:41.914652
122,0.5,0.023000178012888,0.025745558615424737,0 days 00:01:45.254043
123,0.5,0.022999547964895423,0.02574453431063389,0 days 00:02:09.142957
124,0.5,0.022999695357580924,0.02574396680142772,0 days 00:01:50.711189
125,0.5,0.02299939189860996,0.025744420696787267,0 days 00:01:52.655540
126,0.5,0.022999462316775455,0.025744650096552593,0 days 00:01:53.657998
127,0.5,0.022999424021744187,0.02574473573633682,0 days 00:02:01.569645
128,0.5,0.022999258481471,0.025742835144734917,0 days 00:01:54.761873
129,0.5,0.02299949790078128,0.025744425501246504,0 days 00:01:58.526117
130,0.5,0.02300000572415323,0.02574429118895949,0 days 00:01:56.610156
131,0.5,0.023000526999940686,0.025745893245232396,0 days 00:01:47.738552
132,0.5,0.022999767664761746,0.025745006992067332,0 days 00:01:46.963806
133,0.5,0.02299978510486093,0.025743861786138394,0 days 00:01:54.514830
134,0.5,0.02299971145563368,0.025744662787425206,0 days 00:01:43.263581
135,0.5,0.023000620257002318,0.025745814900620608,0 days 00:01:38.061979
136,0.5,0.023001198446663155,0.025747145322400154,0 days 00:01:37.464915
137,0.5,0.02299941649914001,0.025743610237246542,0 days 00:01:31.885380
138,0.5,0.022999819788219283,0.025743596059537313,0 days 00:01:56.037974
139,0.5,0.02300032173283321,0.025744248071713428,0 days 00:01:49.377886
140,0.5,0.023000051871519614,0.025745129938680677,0 days 00:01:52.086990
141,0.5,0.023000196829345818,0.025746331750270135,0 days 00:01:42.317206
142,0.5,0.02299971283191162,0.025744952193525704,0 days 00:01:27.472202
143,0.5,0.02300027992712827,0.025745461575006616,0 days 00:01:29.221875
144,0.5,0.023000036800875805,0.025744960313974784,0 days 00:01:45.847833
145,0.5,0.02300003063187639,0.02574540929830274,0 days 00:01:47.006244
146,0.5,0.023000067349109973,0.025744460598354148,0 days 00:01:46.515893
147,0.5,0.023000377309952528,0.025746766480565907,0 days 00:01:46.783613
148,0.5,0.023000183001569124,0.025745066542790282,0 days 00:01:19.385005
149,0.5,0.023000188718713076,0.025746411897468194,0 days 00:01:25.637921
150,0.5,0.022999341913350575,0.025745093760165066,0 days 00:01:47.271108
151,0.5,0.023000248604972767,0.025744481573761465,0 days 00:01:53.613575
152,0.5,0.023000088131179156,0.025745506125529338,0 days 00:01:45.462246
153,0.5,0.02300020720531694,0.025745721962761717,0 days 00:01:41.452944
154,0.5,0.023000362134870174,0.0257447262872668,0 days 00:01:40.787141
155,0.5,0.022999651908200622,0.025743776666121865,0 days 00:01:57.066330
156,0.5,0.023000401025147634,0.025745715000979524,0 days 00:01:57.005123
157,0.5,0.022999691142897495,0.025743983222565967,0 days 00:01:48.714915
158,0.5,0.02300013888615077,0.02574558072798806,0 days 00:01:49.863631
159,0.5,0.023000214200181692,0.025746868749841327,0 days 00:01:50.004051
160,0.5,0.023000180116197606,0.025745868315865,0 days 00:01:21.715457
161,0.5,0.023000335514743755,0.025745857553771675,0 days 00:01:57.025454
162,0.5,0.02300042628498734,0.025744182850426886,0 days 00:01:59.174920
163,0.5,0.023000570453481053,0.0257452342992278,0 days 00:01:47.373406
164,0.5,0.022999976754301685,0.025744625500228272,0 days 00:01:33.776275
165,0.5,0.02300016968902776,0.025745780379835045,0 days 00:01:15.377519
166,0.5,0.02300058077018787,0.025745874811977605,0 days 00:01:42.083225
167,0.5,0.023000299908920274,0.025745731565578602,0 days 00:01:55.797049
168,0.5,0.023000548888712932,0.02574614161488067,0 days 00:01:58.145843
169,0.5,0.02300057369667164,0.025746336813422005,0 days 00:02:00.460433
170,0.5,0.02299978747477254,0.025746114407172498,0 days 00:01:57.398163
171,0.5,0.022999045700930452,0.02574436883693543,0 days 00:01:39.173583
172,0.5,0.02300019018071087,0.025746587788723765,0 days 00:01:55.383744
173,0.5,0.022999831394740967,0.025744702588278455,0 days 00:01:45.945380
174,0.5,0.023000242189505016,0.02574597780819241,0 days 00:01:46.063834
175,0.5,0.023000256554339,0.025745442151179354,0 days 00:01:45.573358
176,0.5,0.023000069495521712,0.025743470822835842,0 days 00:01:54.544599
177,0.5,0.023000310792351077,0.025745017522619644,0 days 00:01:44.723703
178,0.5,0.02300007857201828,0.025745916508039788,0 days 00:01:42.042495
179,0.5,0.023000182378455677,0.02574524474020669,0 days 00:01:42.109139
180,0.5,0.02299990140456737,0.02574423824156348,0 days 00:01:50.957053
181,0.5,0.022999673491863954,0.025745709620506166,0 days 00:01:24.678189
182,0.5,0.023000014272841776,0.025744564948634314,0 days 00:01:46.059203
183,0.5,0.023000244761732583,0.025746837499098545,0 days 00:01:43.824974
184,0.5,0.022999546276330652,0.02574454930116275,0 days 00:01:58.322882
185,0.5,0.023000711471290458,0.025746243177467702,0 days 00:01:52.271990
186,0.5,0.022999847677892128,0.025744556053301133,0 days 00:02:07.671064
187,0.5,0.023000542896205862,0.025746233964869192,0 days 00:02:03.579005
188,0.5,0.022999941663407263,0.02574461020357255,0 days 00:02:04.121914
189,0.5,0.022999668883062756,0.025745327517548714,0 days 00:01:59.841916
190,0.5,0.02300008563622332,0.02574429513408462,0 days 00:01:53.154137
191,0.5,0.02299967720357733,0.025744627958665722,0 days 00:01:58.340149
192,0.5,0.023000409454407678,0.025745378457134257,0 days 00:01:56.096842
193,0.5,0.02300011315204229,0.025743576466668104,0 days 00:01:52.110409
194,0.5,0.023000217737296418,0.025744531364897294,0 days 00:01:58.901937
195,0.5,0.023000467140406707,0.025745265314144148,0 days 00:01:58.978826
196,0.5,0.023000429264100536,0.025744433867359157,0 days 00:01:41.186746
197,0.5,0.02299979163614676,0.02574468222150258,0 days 00:01:20.849232
198,0.5,0.022999803856478353,0.02574674474536387,0 days 00:01:46.269366
199,0.5,0.023000136865347257,0.02574580520762648,0 days 00:01:47.386434
200,0.5,0.022999181345407824,0.025742823912544274,0 days 00:01:43.856212
201,0.5,0.02299995216882423,0.02574668596412446,0 days 00:01:38.738995
202,0.5,0.02300036722149932,0.02574556179857388,0 days 00:01:40.081609
203,0.5,0.022999316439269047,0.025743609486887583,0 days 00:01:56.350083
204,0.5,0.023000202818293788,0.02574658071381117,0 days 00:01:46.860739
205,0.5,0.023000016219245707,0.02574493611248539,0 days 00:01:39.233312
206,0.5,0.022999614860526374,0.02574467028360349,0 days 00:01:47.394500
207,0.5,0.023000623707273234,0.0257449328179983,0 days 00:01:28.619417
208,0.5,0.02300038819691953,0.025744372344921267,0 days 00:01:46.324728
209,0.5,0.023000224206275538,0.02574565132537348,0 days 00:01:45.763708
210,0.5,0.023000119210019217,0.02574414920758585,0 days 00:01:25.078135
211,0.5,0.02300002525204296,0.025745441900676087,0 days 00:01:56.608392
212,0.5,0.02300042303336141,0.025746257384113982,0 days 00:01:37.844293
213,0.5,0.02300047265708426,0.02574642379989918,0 days 00:01:28.471826
214,0.5,0.023000452926000125,0.025745016694633614,0 days 00:01:33.973144
215,0.5,0.022999765837099746,0.02574532177073297,0 days 00:01:33.448666
216,0.5,0.02300057169942699,0.0257457635312245,0 days 00:01:51.889504
217,0.5,0.023000074044491885,0.025745085050849242,0 days 00:01:53.585576
218,0.5,0.023000499598763845,0.025745374572377445,0 days 00:01:51.477617
219,0.5,0.023000196786841457,0.025745924574395545,0 days 00:01:38.574466
220,0.5,0.023000237505052052,0.025746268269183192,0 days 00:01:50.471039
221,0.5,0.023000211527388088,0.02574573394038365,0 days 00:01:36.384200
222,0.5,0.022999435151214782,0.025743864094034598,0 days 00:01:35.857476
223,0.5,0.02299946197055643,0.025743656522627462,0 days 00:01:38.757509
224,0.5,0.023000492078431977,0.025744928770723312,0 days 00:01:45.861298
225,0.5,0.023000613949473357,0.025746264876582006,0 days 00:01:51.739871
226,0.5,0.02300015411864301,0.0257449527468302,0 days 00:01:50.092914
227,0.5,0.023000139514406447,0.025746063001620564,0 days 00:01:50.574100
228,0.5,0.023000091338460524,0.0257447002672664,0 days 00:01:48.226189
229,0.5,0.023000179037633586,0.02574476741352437,0 days 00:01:40.294072
230,0.5,0.022999432652641892,0.025744632938986788,0 days 00:01:45.141861
231,0.5,0.023000031990210883,0.02574567045533705,0 days 00:01:52.076158
232,0.5,0.022999917793879013,0.025746492155518393,0 days 00:01:52.192870
233,0.5,0.02299981282337993,0.025745030326961786,0 days 00:01:24.708442
234,0.5,0.022999732266172444,0.02574446781775982,0 days 00:01:39.024643
235,0.5,0.022999623491348944,0.025744631402888664,0 days 00:01:44.535417
236,0.5,0.02299918281496111,0.025743675008811594,0 days 00:01:53.059977
237,0.5,0.022999541365953405,0.025744936022151006,0 days 00:01:57.502889
238,0.5,0.02300004216022175,0.025743801993165946,0 days 00:01:55.279112
239,0.5,0.02300042772761477,0.025745781434591178,0 days 00:01:55.438143
240,0.5,0.02300041113711663,0.025744929972465767,0 days 00:01:44.814977
241,0.5,0.022999206522479998,0.025744185613206072,0 days 00:01:54.928133
242,0.5,0.022999875859031346,0.025743531758341563,0 days 00:01:52.738751
243,0.5,0.02300046441764763,0.02574511036221866,0 days 00:01:52.302938
244,0.5,0.022999370193864464,0.02574658046360415,0 days 00:01:47.369889
245,0.5,0.022999722335555427,0.025745335003894462,0 days 00:02:01.927241
246,0.5,0.0229997619387162,0.025744013041785252,0 days 00:01:22.484383
247,0.5,0.02299966335110164,0.02574568390145868,0 days 00:01:52.290971
248,0.5,0.022999862667806337,0.0257445394022544,0 days 00:01:35.381732
249,0.5,0.0230001689591341,0.02574316796585754,0 days 00:01:50.411257
250,0.5,0.02300013975429563,0.025746237049707785,0 days 00:01:24.703223
251,0.5,0.02299954913458014,0.025744513118953965,0 days 00:01:38.297858
252,0.5,0.023000277746593578,0.02574545476494211,0 days 00:01:44.406802
253,0.5,0.023000088155866048,0.02574398104522491,0 days 00:01:49.518073
254,0.5,0.023000476015432852,0.02574611081234019,0 days 00:01:34.699349
255,0.5,0.02299957617700908,0.025745271870814733,0 days 00:01:46.474163
256,0.5,0.022999949117052564,0.02574486924733811,0 days 00:01:55.139703
257,0.5,0.023000187196179304,0.025746098296788932,0 days 00:01:36.207781
258,0.5,0.02299958584810814,0.025744713331765208,0 days 00:02:05.849858
259,0.5,0.02300062449523628,0.02574704842229468,0 days 00:01:57.820274
260,0.5,0.023000652164681425,0.02574592908542504,0 days 00:02:00.847081
261,0.5,0.022999402723368704,0.02574341440244861,0 days 00:02:03.076318
262,0.5,0.02299980560515752,0.025744103375863022,0 days 00:01:54.535895
263,0.5,0.02300053853083604,0.02574504443538085,0 days 00:02:06.575378
264,0.5,0.023000455970554876,0.025746392089820238,0 days 00:01:59.572881
265,0.5,0.022999845007187058,0.025744398255876558,0 days 00:02:12.925082
266,0.5,0.022999807210240062,0.025745412315939662,0 days 00:01:56.015082
267,0.5,0.02300028803207244,0.025745614814439596,0 days 00:02:01.725446
268,0.5,0.02300011780119139,0.025744159917528073,0 days 00:01:24.129260
269,0.5,0.023000048766564047,0.02574610317458659,0 days 00:01:54.257247
270,0.5,0.022999883454870588,0.025745945967747232,0 days 00:01:22.854661
271,0.5,0.022999351827946435,0.025744233887773322,0 days 00:01:51.899386
272,0.5,0.023000221215425085,0.02574644684827771,0 days 00:01:51.459342
273,0.5,0.02300047575733276,0.025746511820848656,0 days 00:01:37.032000
274,0.5,0.023000230384853108,0.025745136418746133,0 days 00:01:49.006772
275,0.5,0.023000077364359318,0.02574397868961794,0 days 00:01:37.694033
276,0.5,0.022999821249775055,0.025745113560754197,0 days 00:01:57.367644
277,0.5,0.022999637813802994,0.025745447878156393,0 days 00:01:57.778590
278,0.5,0.022999731505569835,0.025744866329591946,0 days 00:01:53.114780
279,0.5,0.023000116658496293,0.025743867315833294,0 days 00:01:50.660415
280,0.5,0.023000079779494635,0.025744806315373913,0 days 00:01:21.640510
281,0.5,0.02299985669182849,0.02574548778352325,0 days 00:01:38.233774
282,0.5,0.023000219737171864,0.02574589460126019,0 days 00:01:36.221351
283,0.5,0.023000019484936466,0.02574470707593896,0 days 00:01:35.156015
284,0.5,0.022999706055827795,0.025745015338319577,0 days 00:01:36.594254
285,0.5,0.02300063942547719,0.02574580381369634,0 days 00:01:33.028878
286,0.5,0.02300024560092511,0.025745175495917805,0 days 00:01:34.776012
287,0.5,0.022999715583450524,0.02574458727569733,0 days 00:01:52.884577
288,0.5,0.023000135414257182,0.025745457051598496,0 days 00:01:51.862445
289,0.5,0.022999399940535042,0.025744934553881174,0 days 00:01:52.621970
290,0.5,0.022999501216301024,0.025744304520513895,0 days 00:01:52.980774
291,0.5,0.023000289042544357,0.025745657182130233,0 days 00:01:38.475929
292,0.5,0.023000228410693057,0.025746348939712973,0 days 00:01:52.804583
293,0.5,0.02299944211613746,0.025744409105994664,0 days 00:01:38.997574
294,0.5,0.02300000265894297,0.025744394770312574,0 days 00:01:29.385059
295,0.5,0.022999678867240067,0.025744240983996046,0 days 00:01:46.656281
296,0.5,0.022999500048993746,0.025744893954966094,0 days 00:01:41.027186
297,0.5,0.022999907122694285,0.02574511205141871,0 days 00:01:37.729309
298,0.5,0.023000042126492315,0.02574565410907194,0 days 00:02:01.056519
299,0.5,0.02299994082743068,0.025744579624137245,0 days 00:02:00.863373
300,0.5,0.02299927036484207,0.025743544087471783,0 days 00:01:55.486123
301,0.5,0.02299983275295302,0.025745242548868886,0 days 00:01:53.994729
302,0.5,0.023000177761076206,0.025744897094331958,0 days 00:01:46.611605
303,0.5,0.022999759959620857,0.02574430517398691,0 days 00:01:44.371956
304,0.5,0.023000412925040483,0.025745455970464605,0 days 00:01:44.722696
305,0.5,0.02300085023758114,0.025746013151566258,0 days 00:01:40.382918
306,0.5,0.02300006339582411,0.025746596071395848,0 days 00:01:44.546728
307,0.5,0.022999734696336732,0.02574552216427032,0 days 00:01:38.809082
308,0.5,0.023000527899762903,0.025744661357237776,0 days 00:01:45.443116
309,0.5,0.0230002304853647,0.025745345779385302,0 days 00:01:23.742386
310,0.5,0.023000078291926806,0.02574493904552011,0 days 00:01:44.198512
311,0.5,0.02299998991866116,0.025745839341137177,0 days 00:01:51.622340
312,0.5,0.02299931600584721,0.025744895184703794,0 days 00:01:50.722178
313,0.5,0.023000429782684274,0.02574598947948198,0 days 00:01:46.805620
314,0.5,0.023000392058674633,0.02574514445651764,0 days 00:01:49.828673
315,0.5,0.022999767056764674,0.025744403528370385,0 days 00:01:31.078115
316,0.5,0.023000328954637286,0.025744785930315157,0 days 00:01:47.442262
317,0.5,0.02300028882579293,0.025746286096983973,0 days 00:01:44.417796
318,0.5,0.02299989178440374,0.02574515218643987,0 days 00:01:49.483695
319,0.5,0.02300040829478362,0.025745769044168327,0 days 00:01:33.424204
320,0.5,0.023000278161774856,0.02574486650234108,0 days 00:01:33.220239
321,0.5,0.023000079827978203,0.025744887345786387,0 days 00:01:26.762666
322,0.5,0.022999825118615144,0.02574558083486353,0 days 00:01:33.937311
323,0.5,0.0229996532657779,0.025746019804385373,0 days 00:02:04.890500
324,0.5,0.022999932157037405,0.025744951042177805,0 days 00:01:46.910257
325,0.5,0.023000162113214557,0.025744613445848878,0 days 00:01:52.942865
326,0.5,0.022999536244402177,0.025743681686666086,0 days 00:02:16.546633
327,0.5,0.023000657547000144,0.02574738652443285,0 days 00:02:10.314364
328,0.5,0.022999323532387306,0.02574318641649571,0 days 00:02:17.494555
329,0.5,0.022999356521792493,0.02574510516670063,0 days 00:02:12.448124
330,0.5,0.023000078750121056,0.025745130711854126,0 days 00:02:26.771787
331,0.5,0.0230001984233295,0.025746420093165134,0 days 00:02:26.027891
332,0.5,0.02299983303862432,0.025744007791628807,0 days 00:02:19.011490
333,0.5,0.022999725397292108,0.025745379080543064,0 days 00:02:08.859484
